"","osm_id","code","fclass","name","ref","oneway","maxspeed","layer","bridge","tunnel"
"89796","429938329",5141,"service",NA,NA,"B",0,"0","F","F"
"89801","429943140",5122,"residential","LD_02_0234 St.",NA,"B",0,"0","F","F"
"89802","429943141",5122,"residential","LD_02_0203 St.",NA,"B",0,"0","F","F"
"89806","429945704",5122,"residential","LD_02_0221 St.",NA,"B",0,"0","F","F"
"89807","429945705",5122,"residential","LD_02_0217 St.",NA,"B",0,"0","F","F"
"89808","429945706",5122,"residential","LD_02_0206 St.",NA,"B",0,"0","F","F"
"89809","429945708",5122,"residential","LD_02_0211 St.",NA,"B",0,"0","F","F"
"89810","429945709",5122,"residential","LD_02_0209 St.",NA,"B",0,"0","F","F"
"89811","429945710",5122,"residential","LD_02_0207 St.",NA,"B",0,"0","F","F"
"89812","429945711",5122,"residential","LD_02_0206 St.",NA,"B",0,"0","F","F"
"89813","429945712",5122,"residential","LD_02_0205 St.",NA,"B",0,"0","F","F"
"89814","429945831",5122,"residential",NA,NA,"B",0,"0","F","F"
"89815","429945870",5122,"residential",NA,NA,"B",0,"0","F","F"
"89816","429946021",5141,"service",NA,NA,"B",0,"0","F","F"
"89817","429950855",5141,"service",NA,NA,"B",0,"0","F","F"
"89818","429950857",5141,"service",NA,NA,"B",0,"0","F","F"
"89819","429954043",5122,"residential","LD_02_0210 St.",NA,"B",0,"0","F","F"
"89820","429954044",5141,"service",NA,NA,"B",0,"0","F","F"
"89821","429954045",5122,"residential","LD_02_0210 St.",NA,"B",0,"0","F","F"
"89822","429954046",5141,"service",NA,NA,"B",0,"0","F","F"
"89823","429960353",5122,"residential","LD_02_0213 St.",NA,"B",0,"0","F","F"
"89824","429960354",5122,"residential","LD_02_0209 St.",NA,"B",0,"0","F","F"
"89826","429974774",5122,"residential","NL_12_5005 St.",NA,"B",0,"0","F","F"
"89827","429974776",5122,"residential","NL_12_5021 St.",NA,"B",0,"0","F","F"
"89828","429974777",5122,"residential","NL_12_5027 St.",NA,"B",0,"0","F","F"
"89829","429974779",5122,"residential","NL_12_4982 St.",NA,"B",0,"0","F","F"
"89830","429974781",5122,"residential","NL_12_4814 St.",NA,"B",0,"0","F","F"
"89831","429974783",5122,"residential",NA,NA,"B",0,"0","F","F"
"89832","429974785",5122,"residential",NA,NA,"B",0,"0","F","F"
"89833","429974786",5122,"residential","NL_12_5079 St.",NA,"B",0,"0","F","F"
"89834","429974788",5122,"residential",NA,NA,"B",0,"0","F","F"
"89873","430441028",5122,"residential","NL_12_5141 St.",NA,"B",0,"0","F","F"
"89874","430441029",5122,"residential","NL_12_5145 St.",NA,"B",0,"0","F","F"
"89875","430441030",5122,"residential","NL_12_5135 St.",NA,"B",0,"0","F","F"
"89876","430441031",5122,"residential","NL_12_5137 St.",NA,"B",0,"0","F","F"
"89881","430601736",5141,"service",NA,NA,"B",0,"0","F","F"
"89882","430601881",5141,"service",NA,NA,"B",0,"0","F","F"
"89883","430602016",5141,"service",NA,NA,"B",0,"0","F","F"
"89884","430605170",5122,"residential","LD_02_0223 St.",NA,"B",0,"0","F","F"
"89885","430605171",5122,"residential","LD_02_0225 St.",NA,"B",0,"0","F","F"
"89887","430607408",5141,"service","LD_02_0225 St",NA,"B",0,"0","F","F"
"89888","430607409",5122,"residential","LD_02_0222 St.",NA,"B",0,"0","F","F"
"89889","430607411",5122,"residential","LD_02_0231 St.",NA,"B",0,"0","F","F"
"89893","430621955",5122,"residential",NA,NA,"B",0,"0","F","F"
"89894","430621956",5122,"residential",NA,NA,"B",0,"0","F","F"
"89895","430624688",5121,"unclassified",NA,NA,"B",0,"0","F","F"
"89896","430624690",5121,"unclassified","YK_13_3602 St.",NA,"B",0,"0","F","F"
"89897","430624691",5122,"residential","YK_13_3626 St.",NA,"B",0,"0","F","F"
"89898","430624692",5122,"residential",NA,NA,"B",0,"0","F","F"
"89899","430630000",5122,"residential","YK_13_3608 St.",NA,"B",0,"0","F","F"
"89900","430630001",5122,"residential","YK_13_3611 St.",NA,"B",0,"0","F","F"
"89901","430631229",5122,"residential","YK_13_3619 St.",NA,"B",0,"0","F","F"
"89902","430631230",5122,"residential","YK_13_3614 St.",NA,"B",0,"0","F","F"
"89903","430631231",5122,"residential","YK_13_3623 St.",NA,"B",0,"0","F","F"
"89904","430631232",5122,"residential","YK_13_3630 St.",NA,"B",0,"0","F","F"
"89905","430631233",5122,"residential","YK_13_3616 St.",NA,"B",0,"0","F","F"
"89906","430649210",5122,"residential","YK_13_3616 St.",NA,"B",0,"0","F","F"
"89907","430649211",5122,"residential","YK_13_3616 St.",NA,"B",0,"0","F","F"
"89908","430650292",5133,"primary_link",NA,NA,"F",0,"0","F","F"
"90301","431992863",5122,"residential","NL_12_5014 St.",NA,"B",0,"0","F","F"
"90302","431996143",5122,"residential","NL_12_5131 St.",NA,"B",0,"0","F","F"
"90303","431996144",5122,"residential","NL_12_5131 St.",NA,"B",0,"0","F","F"
"90305","432037254",5122,"residential","NL_12_5024 St.",NA,"B",0,"0","F","F"
"90306","432037257",5122,"residential","NL_12_5043 St.",NA,"B",0,"0","F","F"
"90307","432037259",5122,"residential","NL_12_4884 St.",NA,"B",0,"0","F","F"
"90308","432037262",5122,"residential","NL_12_5043 St.",NA,"B",0,"0","F","F"
"90309","432037265",5122,"residential","NL_12_4884 St.",NA,"B",0,"0","F","F"
"90310","432037267",5122,"residential","NL_12_5022 St.",NA,"B",0,"0","F","F"
"90311","432043294",5122,"residential","NL_12_5036 St.",NA,"B",0,"0","F","F"
"90312","432043295",5122,"residential","NL_12_5113 St.",NA,"B",0,"0","F","F"
"90313","432043296",5122,"residential","NL_12_5121 St.",NA,"B",0,"0","F","F"
"90314","432043297",5122,"residential",NA,NA,"B",0,"0","F","F"
"90315","432043298",5122,"residential","NL_12_5038 St.",NA,"B",0,"0","F","F"
"90316","432043299",5122,"residential","NL_12_5038 St.",NA,"B",0,"0","F","F"
"90317","432043902",5122,"residential",NA,NA,"B",0,"0","F","F"
"90318","432043904",5122,"residential","NL_12_5046 St.",NA,"B",0,"0","F","F"
"90319","432043905",5122,"residential","NL_12_5099 St.",NA,"B",0,"0","F","F"
"90320","432043906",5115,"tertiary","NL_12_5030 St.",NA,"B",0,"0","F","F"
"90399","432278708",5115,"tertiary","NL_12_5042 St.",NA,"B",0,"0","F","F"
"90400","432278709",5115,"tertiary","NL_12_5018 St.",NA,"B",0,"0","F","F"
"90420","432293297",5115,"tertiary","NL_12_5040 St.",NA,"B",0,"0","F","F"
"90421","432293298",5122,"residential","NL_12_5151 St.",NA,"B",0,"0","F","F"
"90424","432302547",5122,"residential","LD_02_0223 St.",NA,"B",0,"0","F","F"
"90425","432302548",5122,"residential",NA,NA,"B",0,"0","F","F"
"90426","432303063",5122,"residential","LD_02_0235 St.",NA,"B",0,"0","F","F"
"90427","432303064",5122,"residential","LD_02_0248 St.",NA,"B",0,"0","F","F"
"90428","432303065",5122,"residential","LD_02_0248 St.",NA,"B",0,"0","F","F"
"90429","432303066",5122,"residential","LD_02_0248 St.",NA,"B",0,"0","F","F"
"90430","432303067",5122,"residential","LD_02_0242 St.",NA,"B",0,"0","F","F"
"90431","432303068",5122,"residential","LD_02_0248 St.",NA,"B",0,"0","F","F"
"90432","432303069",5122,"residential","LD_02_0250 St.",NA,"B",0,"0","F","F"
"90433","432303070",5122,"residential","LD_02_0239 St.",NA,"B",0,"0","F","F"
"90434","432303071",5122,"residential","LD_02_0239 St.",NA,"B",0,"0","F","F"
"90435","432303072",5122,"residential","LD_02_0248 St.",NA,"B",0,"0","F","F"
"90436","432303073",5122,"residential","LD_02_0239 St.",NA,"B",0,"0","F","F"
"90437","432303812",5122,"residential","LD_02_0248 St.",NA,"B",0,"0","F","F"
"90438","432304308",5122,"residential","LD_02_0253 St.",NA,"B",0,"0","F","F"
"90439","432304309",5122,"residential","LD_02_0270 St.",NA,"B",0,"0","F","F"
"90440","432304310",5122,"residential","LD_02_0253 St",NA,"B",0,"0","F","F"
"90441","432304311",5122,"residential","LD_02_0272 St.",NA,"B",0,"0","F","F"
"90442","432304313",5122,"residential","LD_02_0261 St.",NA,"B",0,"0","F","F"
"90443","432304314",5122,"residential","LD_02_0276 St.",NA,"B",0,"0","F","F"
"90444","432304315",5122,"residential","LD_02_0265 St.",NA,"B",0,"0","F","F"
"90445","432304316",5122,"residential","LD_02_0265 St.",NA,"B",0,"0","F","F"
"90446","432304317",5122,"residential","LD_02_0269 St.",NA,"B",0,"1","T","F"
"90447","432304318",5122,"residential","LD_02_0269 St.",NA,"B",0,"0","F","F"
"90450","432305480",5122,"residential",NA,NA,"B",0,"0","F","F"
"90451","432305523",5122,"residential","LD_02_0265 St.",NA,"B",0,"0","F","F"
"90480","432384439",5141,"service",NA,NA,"B",0,"0","F","F"
"90481","432384440",5141,"service",NA,NA,"B",0,"0","F","F"
"90486","432421759",5122,"residential",NA,NA,"B",0,"0","F","F"
"90487","432421761",5141,"service",NA,NA,"B",0,"0","F","F"
"90488","432421763",5141,"service",NA,NA,"B",0,"0","F","F"
"90489","432421764",5141,"service",NA,NA,"B",0,"0","F","F"
"90490","432421765",5141,"service",NA,NA,"B",0,"0","F","F"
"90491","432423132",5141,"service",NA,NA,"B",0,"0","F","F"
"90522","432423551",5141,"service",NA,NA,"B",0,"0","F","F"
"90526","432426953",5141,"service",NA,NA,"B",0,"0","F","F"
"90527","432426954",5141,"service",NA,NA,"B",0,"0","F","F"
"90528","432426955",5122,"residential","LD_02_0267 St",NA,"B",0,"0","F","F"
"90529","432426956",5122,"residential","LD_02_0267 St.",NA,"B",0,"0","F","F"
"90530","432460950",5122,"residential","LD_02_0280 St.",NA,"B",0,"0","F","F"
"90531","432460951",5122,"residential","LD_02_0275 St.",NA,"B",0,"0","F","F"
"90532","432460952",5122,"residential","LD_02_0275 St.",NA,"B",0,"0","F","F"
"90533","432460953",5122,"residential","LD_02_0275 St.",NA,"B",0,"0","F","F"
"90534","432460954",5122,"residential","LD_02_0275 St.",NA,"B",0,"0","F","F"
"90535","432460955",5122,"residential","LD_02_0275 St",NA,"B",0,"0","F","F"
"90536","432460957",5122,"residential","LD_02_0286 St.",NA,"B",0,"0","F","F"
"90537","432460958",5141,"service",NA,NA,"B",0,"0","F","F"
"90538","432460959",5122,"residential","LD_02_0277 St",NA,"B",0,"0","F","F"
"90539","432460961",5122,"residential","LD_02_0288 St.",NA,"B",0,"0","F","F"
"90540","432460963",5122,"residential","LD_02_0286 St.",NA,"B",0,"0","F","F"
"90541","432460965",5122,"residential",NA,NA,"B",0,"0","F","F"
"90542","432460966",5122,"residential",NA,NA,"B",0,"0","F","F"
"90543","432460968",5122,"residential","LD_02_0296 St.",NA,"B",0,"0","F","F"
"90544","432460969",5141,"service","LD_02_0284 St",NA,"B",0,"0","F","F"
"90545","432460970",5141,"service",NA,NA,"B",0,"0","F","F"
"90546","432465732",5122,"residential","LD_02_0273 St.",NA,"B",0,"0","F","F"
"90637","432672832",5115,"tertiary","NL_12_4865 St.",NA,"B",0,"0","F","F"
"90638","432672835",5115,"tertiary","NL_12_4865 St.",NA,"B",0,"0","F","F"
"90639","432672837",5122,"residential","NL_12_4828 St.",NA,"B",0,"0","F","F"
"90640","432676486",5115,"tertiary","NL_12_4814 St.",NA,"B",0,"0","F","F"
"90641","432676487",5122,"residential","NL_12_4869 St.",NA,"B",0,"0","F","F"
"90642","432709336",5115,"tertiary","NL_12_4865 St.",NA,"B",0,"0","F","F"
"90643","432709338",5122,"residential","NL_12_4847 St.",NA,"B",0,"0","F","F"
"90644","432709339",5122,"residential","NL_12_4867 St.",NA,"B",0,"0","F","F"
"90645","432709340",5122,"residential","NL_12_4873 St.",NA,"B",0,"0","F","F"
"90646","432709341",5122,"residential","NL_12_4853 St.",NA,"B",0,"0","F","F"
"90647","432709343",5115,"tertiary","NL_12_4835 St.",NA,"B",0,"0","F","F"
"90648","432709344",5122,"residential","NL_12_4332 St.",NA,"B",0,"0","F","F"
"90649","432709345",5122,"residential","NL_12_4843 St.",NA,"B",0,"0","F","F"
"90650","432709347",5122,"residential","NL_12_4841 St.",NA,"B",0,"0","F","F"
"90651","432709348",5122,"residential","NL_12_4828 St.",NA,"B",0,"0","F","F"
"90652","432710510",5113,"primary","NL_12_4852 St.",NA,"F",0,"0","F","F"
"90653","432710511",5122,"residential","NL_12_4827 St.",NA,"B",0,"0","F","F"
"90654","432710512",5122,"residential","NL_12_4331 St.",NA,"B",0,"0","F","F"
"90655","432710513",5122,"residential","NL_12_4831 St.",NA,"B",0,"0","F","F"
"90656","432710514",5122,"residential","NL_12_4331 St.",NA,"B",0,"0","F","F"
"90657","432710515",5122,"residential","NL_12_4825 St.",NA,"B",0,"0","F","F"
"90658","432710516",5122,"residential","NL_12_4331 St.",NA,"B",0,"0","F","F"
"90659","432710517",5122,"residential","NL_12_4821 St.",NA,"B",0,"0","F","F"
"90660","432710518",5122,"residential","NL_12_4331 St.",NA,"B",0,"0","F","F"
"90661","432710520",5122,"residential","NL_12_4331 St.",NA,"B",0,"0","F","F"
"90662","432710521",5122,"residential","NL_12_4811 St.",NA,"B",0,"0","F","F"
"90715","432787254",5122,"residential","NL_12_4807 St.",NA,"B",0,"0","F","F"
"90716","432787255",5122,"residential",NA,NA,"B",0,"0","F","F"
"90717","432787256",5122,"residential","NL_12_4805 St.",NA,"B",0,"0","F","F"
"90718","432787257",5122,"residential",NA,NA,"B",0,"0","F","F"
"90719","432787258",5122,"residential",NA,NA,"B",0,"0","F","F"
"90720","432787259",5122,"residential","NL_12_4801 St.",NA,"B",0,"0","F","F"
"90721","432787260",5113,"primary","NL_12_4799 St.",NA,"F",0,"0","F","F"
"90722","432787261",5113,"primary","NL_12_4852 St.",NA,"F",0,"0","F","F"
"90723","432787262",5113,"primary","NL_12_4915 St.",NA,"F",0,"0","F","F"
"90724","432792171",5122,"residential","NL_12_4836 St.",NA,"B",0,"0","F","F"
"90725","432797241",5122,"residential","NL_12_4813 St.",NA,"B",0,"0","F","F"
"90726","432801980",5122,"residential","NL_12_4825 St.",NA,"B",0,"0","F","F"
"90727","432801981",5122,"residential","NL_12_4826 St.",NA,"B",0,"0","F","F"
"90734","432964650",5113,"primary","NL_12_4799 St.",NA,"F",0,"0","F","F"
"90740","433767815",5115,"tertiary","NL_12_5030 St.",NA,"B",0,"0","F","F"
"90741","433767816",5115,"tertiary","NL_12_5133 St.",NA,"B",0,"0","F","F"
"90742","433767817",5115,"tertiary","NL_12_5040 St.",NA,"B",0,"0","F","F"
"90743","433768894",5122,"residential",NA,NA,"B",0,"0","F","F"
"90744","433768895",5122,"residential","NL_12_5149 St.",NA,"B",0,"0","F","F"
"90745","433768896",5115,"tertiary","NL_12_5133 St.",NA,"B",0,"0","F","F"
"90746","433768897",5122,"residential","NL_12_5050 St.",NA,"B",0,"0","F","F"
"90747","433769102",5122,"residential","NL_12_5046 St.",NA,"B",0,"0","F","F"
"90748","433769103",5122,"residential",NA,NA,"B",0,"0","F","F"
"90749","433769456",5122,"residential","NL_12_4910 St.",NA,"B",0,"0","F","F"
"90750","433769457",5122,"residential","NL_12_4923 St.",NA,"B",0,"0","F","F"
"90751","433769459",5122,"residential","NL_12_4919 St.",NA,"B",0,"0","F","F"
"90752","433769460",5122,"residential","NL_12_4912 St.",NA,"B",0,"0","F","F"
"90753","433769462",5122,"residential","NL_12_4919 St.",NA,"B",0,"0","F","F"
"90754","433769463",5122,"residential","NL_12_4923 St.",NA,"B",0,"0","F","F"
"90755","433769464",5122,"residential","NL_12_4922 St.",NA,"B",0,"0","F","F"
"90756","433769465",5122,"residential",NA,NA,"B",0,"0","F","F"
"90757","433769466",5122,"residential","NL_12_4924 St.",NA,"B",0,"0","F","F"
"90758","433769468",5122,"residential",NA,NA,"B",0,"0","F","F"
"90759","433769469",5122,"residential",NA,NA,"B",0,"0","F","F"
"90760","433769470",5122,"residential",NA,NA,"B",0,"0","F","F"
"90761","433769787",5113,"primary","NL_12_4925 St.",NA,"F",0,"0","F","F"
"90762","433770432",5122,"residential","NL_12_4932 St.",NA,"B",0,"0","F","F"
"90763","433770433",5122,"residential",NA,NA,"B",0,"0","F","F"
"90767","433777340",5122,"residential","NL_12_4908 St.",NA,"B",0,"0","F","F"
"90768","433777341",5122,"residential","NL_12_4892 St.",NA,"B",0,"0","F","F"
"90769","433777396",5122,"residential","NL_12_4850 St.",NA,"B",0,"0","F","F"
"90770","433777769",5122,"residential","NL_12_4726 St.",NA,"B",0,"0","F","F"
"90771","434060172",5122,"residential",NA,NA,"B",0,"0","F","F"
"90772","434301178",5122,"residential","KK_07_2450 St.",NA,"B",0,"0","F","F"
"90773","434301179",5122,"residential","KK_07_2371 St.",NA,"B",0,"0","F","F"
"90774","434301180",5122,"residential",NA,NA,"B",0,"0","F","F"
"90775","434301181",5122,"residential","KK_07_2440 Cu.",NA,"B",0,"0","F","F"
"90776","434301183",5122,"residential",NA,NA,"B",0,"0","F","F"
"90777","434301184",5122,"residential","KK_07_2351 St.",NA,"B",0,"0","F","F"
"90778","434301185",5122,"residential","KK_07_2331 St.",NA,"B",0,"0","F","F"
"90779","434301186",5122,"residential",NA,NA,"B",0,"0","F","F"
"90780","434301187",5122,"residential",NA,NA,"B",0,"0","F","F"
"90781","434301188",5122,"residential","KK_07_2308 St.",NA,"B",0,"0","F","F"
"90782","434301189",5122,"residential","KK_07_2311 St.",NA,"B",0,"0","F","F"
"90783","434301190",5122,"residential","KK_07_2306 St.",NA,"B",0,"0","F","F"
"90784","434301191",5122,"residential","KK_07_2320 St.",NA,"B",0,"0","F","F"
"90785","434301192",5122,"residential","KK_07_2307 St.",NA,"B",0,"0","F","F"
"90786","434301193",5122,"residential","KK_07_2318 St.",NA,"B",0,"0","F","F"
"90787","434301565",5122,"residential","KK_07_2307 St.",NA,"B",0,"0","F","F"
"90788","434301566",5122,"residential","KK_07_2299 St.",NA,"B",0,"0","F","F"
"90789","434301567",5122,"residential","KK_07_2306 St.",NA,"B",0,"0","F","F"
"90790","434301568",5122,"residential","KK_07_2304 St.",NA,"B",0,"0","F","F"
"90791","434301569",5122,"residential","KK_07_2304 St.",NA,"B",0,"0","F","F"
"90792","434304317",5122,"residential","KK_07_2318 St.",NA,"B",0,"0","F","F"
"90793","434304318",5122,"residential","KK_07_2295 St.",NA,"B",0,"0","F","F"
"90794","434304319",5122,"residential","KK_07_2299 St.",NA,"B",0,"0","F","F"
"90795","434312377",5122,"residential","KK_07_2287 St.",NA,"B",0,"0","F","F"
"90796","434312378",5122,"residential",NA,NA,"B",0,"0","F","F"
"90797","434312379",5122,"residential","KK_07_2393 St.",NA,"B",0,"0","F","F"
"90798","434312380",5122,"residential","KK_07_2336 St.",NA,"B",0,"0","F","F"
"90799","434312381",5122,"residential","KK_07_2335 St.",NA,"B",0,"0","F","F"
"90800","434312382",5122,"residential","KK_07_2350 St.",NA,"B",0,"0","F","F"
"90801","434312383",5122,"residential","KK_07_2301 St.",NA,"B",0,"0","F","F"
"90802","434312384",5122,"residential","KK_07_2338 St.",NA,"B",0,"0","F","F"
"90803","434312385",5122,"residential","KK_07_2301 St.",NA,"B",0,"0","F","F"
"90804","434312386",5122,"residential","KK_07_2354 St.",NA,"B",0,"0","F","F"
"90805","434312387",5122,"residential","KK_07_2307 St.",NA,"B",0,"0","F","F"
"90806","434312388",5122,"residential","KK_07_2346 St.",NA,"B",0,"0","F","F"
"90807","434315257",5122,"residential",NA,NA,"B",0,"0","F","F"
"90808","434315259",5113,"primary","KK_07_2273 St.",NA,"F",0,"0","F","F"
"90809","434315264",5113,"primary","KK_07_2273 St.",NA,"F",0,"0","F","F"
"90813","434693678",5122,"residential","NL_12_4845 St.",NA,"B",0,"0","F","F"
"90814","434693680",5122,"residential","NL_12_4841 St.",NA,"B",0,"0","F","F"
"90815","434693682",5122,"residential","NL_12_4839 St.",NA,"B",0,"0","F","F"
"90816","434693684",5115,"tertiary","NL_12_4814 St.",NA,"B",0,"0","F","F"
"90817","434695779",5115,"tertiary","NL_12_4814 St.",NA,"B",0,"0","F","F"
"90818","434696227",5122,"residential","NL_12_4867 St.",NA,"B",0,"0","F","F"
"90819","434699409",5122,"residential","NL_12_4824 St.",NA,"B",0,"0","F","F"
"90977","435319551",5122,"residential","NL_12_4798 St.",NA,"B",0,"0","F","F"
"90978","435319552",5115,"tertiary","NL_12_4814 St.",NA,"B",0,"0","F","F"
"90979","435319553",5122,"residential","NL_12_4808 St.",NA,"B",0,"0","F","F"
"90980","435319554",5122,"residential","NL_12_4869 St.",NA,"B",0,"0","F","F"
"90981","435319555",5122,"residential","NL_12_4782 St.",NA,"B",0,"0","F","F"
"91009","435368153",5122,"residential","NL_12_4863 St.",NA,"B",0,"0","F","F"
"91010","435368154",5122,"residential",NA,NA,"B",0,"0","F","F"
"91011","435368155",5122,"residential","NL_12_4863 St.",NA,"B",0,"0","F","F"
"91175","435691782",5122,"residential","NL_12_4973 St.",NA,"B",0,"0","F","F"
"91176","435691784",5122,"residential","NL_12_4969 St.",NA,"B",0,"0","F","F"
"91177","435691785",5122,"residential","NL_12_4896 St.",NA,"B",0,"0","F","F"
"91178","435691786",5122,"residential","NL_12_4896 St.",NA,"B",0,"0","F","F"
"91179","435691787",5122,"residential",NA,NA,"B",0,"0","F","F"
"91180","435691789",5122,"residential",NA,NA,"B",0,"0","F","F"
"91181","435691791",5122,"residential","NL_12_4967 St.",NA,"B",0,"0","F","F"
"91182","435691793",5122,"residential","NL_12_4975 St.",NA,"B",0,"0","F","F"
"91183","435692133",5122,"residential","NL_12_4926 St.",NA,"B",0,"0","F","F"
"91184","435692135",5115,"tertiary","NL_12_5030 St.",NA,"B",0,"0","F","F"
"91185","435692137",5122,"residential","NL_12_4975 St.",NA,"B",0,"0","F","F"
"91186","435692177",5122,"residential","NL_12_4888 St.",NA,"B",0,"0","F","F"
"91215","435697104",5122,"residential",NA,NA,"B",0,"0","F","F"
"91216","435697105",5122,"residential","NL_12_4933 St.",NA,"B",0,"0","F","F"
"91217","435697106",5122,"residential","NL_12_4914 St.",NA,"B",0,"0","F","F"
"91218","435697107",5122,"residential","NL_12_4933 St.",NA,"B",0,"0","F","F"
"91219","435697108",5122,"residential","NL_12_4900 St.",NA,"B",0,"0","F","F"
"91220","435697109",5122,"residential",NA,NA,"B",0,"0","F","F"
"91221","435697110",5122,"residential","NL_12_4955 St.",NA,"B",0,"0","F","F"
"91222","435697111",5122,"residential","NL_12_4955 St.",NA,"B",0,"0","F","F"
"91223","435697112",5122,"residential","NL_12_4959 St.",NA,"B",0,"0","F","F"
"91255","435716337",5122,"residential","KK_07_2492 St.",NA,"B",0,"0","F","F"
"91256","435716338",5122,"residential","KK_07_2409 St.",NA,"B",0,"0","F","F"
"91257","435716339",5122,"residential","KK_07_2468 St.",NA,"B",0,"0","F","F"
"91258","435716340",5122,"residential","KK_07_2344 St.",NA,"B",0,"0","F","F"
"91259","435716341",5122,"residential","KK_07_2347 St.",NA,"B",0,"0","F","F"
"91260","435716342",5122,"residential","KK_07_2354 St.",NA,"B",0,"0","F","F"
"91261","435716343",5122,"residential","KK_07_2364 St.",NA,"B",0,"0","F","F"
"91262","435716344",5122,"residential","KK_07_2366 St.",NA,"B",0,"0","F","F"
"91263","435716659",5122,"residential","KK_07_2353 St.",NA,"B",0,"0","F","F"
"91264","435716660",5122,"residential","KK_07_2353 St.",NA,"B",0,"0","F","F"
"91265","435716661",5122,"residential","KK_07_2353 St.",NA,"B",0,"0","F","F"
"91266","435716662",5122,"residential","KK_07_2340 St.",NA,"B",0,"0","F","F"
"91267","435716663",5122,"residential","KK_07_2306 St.",NA,"B",0,"0","F","F"
"91268","435717034",5122,"residential","KK_07_2336 St.",NA,"B",0,"0","F","F"
"91269","435717035",5122,"residential","KK_07_2353 St.",NA,"B",0,"0","F","F"
"91270","435717036",5122,"residential","KK_07_2328 St.",NA,"B",0,"0","F","F"
"91271","435717037",5122,"residential","KK_07_2332 St.",NA,"B",0,"0","F","F"
"91294","435745227",5122,"residential","KK_07_2468 St.",NA,"B",0,"0","F","F"
"91295","435745229",5122,"residential","KK_07_2468 St.",NA,"B",0,"0","F","F"
"91296","435745230",5122,"residential","KK_07_2373 St.",NA,"B",0,"0","F","F"
"91297","435745232",5122,"residential","KK_07_2354 St.",NA,"B",0,"0","F","F"
"91298","435745234",5122,"residential","KK_07_2510 St.",NA,"B",0,"0","F","F"
"91299","435745235",5122,"residential","KK_07_2373 St.",NA,"B",0,"0","F","F"
"91300","435745236",5122,"residential","KK_07_2373 St.",NA,"B",0,"0","F","F"
"91301","435745238",5122,"residential","KK_07_2528 St.",NA,"B",0,"0","F","F"
"91302","435745240",5122,"residential","KK_07_2373 St.",NA,"B",0,"0","F","F"
"91303","435745241",5122,"residential","KK_07_2496 St.",NA,"B",0,"0","F","F"
"91304","435745243",5122,"residential","KK_07_2506 St.",NA,"B",0,"0","F","F"
"91305","435745244",5122,"residential","KK_07_2403 St.",NA,"B",0,"0","F","F"
"91306","435745246",5122,"residential",NA,NA,"B",0,"0","F","F"
"91307","435750233",5122,"residential","KK_07_2514 St.",NA,"B",0,"0","F","F"
"91308","435750234",5122,"residential","KK_07_2512 St.",NA,"B",0,"0","F","F"
"91309","435750235",5122,"residential","KK_07_2516 St.",NA,"B",0,"0","F","F"
"91601","436474279",5122,"residential","NL_12_4965 St.",NA,"B",0,"0","F","F"
"91602","436474280",5122,"residential","NL_12_4890 St.",NA,"B",0,"0","F","F"
"91603","436481208",5122,"residential","NL_12_4918 St.",NA,"B",0,"0","F","F"
"91604","436481209",5122,"residential","NL_12_4981 St.",NA,"B",0,"0","F","F"
"91605","436481210",5122,"residential","NL_12_4977 St.",NA,"B",0,"0","F","F"
"91606","436481211",5122,"residential","NL_12_4979 St.",NA,"B",0,"0","F","F"
"91607","436481212",5122,"residential","NL_12_4979 St.",NA,"B",0,"0","F","F"
"91617","436633499",5122,"residential",NA,NA,"B",0,"0","F","F"
"91618","436633500",5122,"residential",NA,NA,"B",0,"0","F","F"
"91619","436633501",5122,"residential",NA,NA,"B",0,"0","F","F"
"91620","436633503",5122,"residential","KK_07_2353 St.",NA,"B",0,"0","F","F"
"91621","436633504",5122,"residential","KK_07_2321 St.",NA,"B",0,"0","F","F"
"91622","436633505",5122,"residential","KK_07_2380 St.",NA,"B",0,"0","F","F"
"91623","436635113",5122,"residential","KK_07_2347 St.",NA,"B",0,"0","F","F"
"91624","436635114",5122,"residential","KK_07_2382 St.",NA,"B",0,"0","F","F"
"91625","436635115",5122,"residential","KK_07_2353 St.",NA,"B",0,"0","F","F"
"91626","436635116",5122,"residential","KK_07_2374 St.",NA,"B",0,"0","F","F"
"91627","436635117",5122,"residential","KK_07_2347 St.",NA,"B",0,"0","F","F"
"91628","436635118",5122,"residential","KK_07_2353 St.",NA,"B",0,"0","F","F"
"91629","436635119",5122,"residential","KK_07_2347 St.",NA,"B",0,"0","F","F"
"91630","436635120",5122,"residential","KK_07_2504 St.",NA,"B",0,"0","F","F"
"91631","436635121",5122,"residential","KK_07_2362 St.",NA,"B",0,"0","F","F"
"91636","436753706",5122,"residential","KK_07_2315 St.",NA,"B",0,"0","F","F"
"91637","436753707",5122,"residential","KK_07_2362 St.",NA,"B",0,"0","F","F"
"91638","436753708",5122,"residential","KK_07_2374 St.",NA,"B",0,"0","F","F"
"91639","436753709",5122,"residential","KK_07_2317 St.",NA,"B",0,"0","F","F"
"91640","436753710",5122,"residential","KK_07_2337 St.",NA,"B",0,"0","F","F"
"91641","436757458",5122,"residential","KK_07_2370 St.",NA,"B",0,"0","F","F"
"91657","436777612",5122,"residential","KK_07_2336 St.",NA,"B",0,"0","F","F"
"91658","436777615",5122,"residential","KK_07_2353 St.",NA,"B",0,"0","F","F"
